id,PitNextLap
439140,0.524015270369467
439141,0.7052334167561258
439142,0.12767715752023742
439143,0.3565233054410873
439144,0.053042533613358284
439145,0.2585113087482716
439146,0.07440351531864443
439147,0.0003937532762598858
439148,0.0008632612190104589
439149,0.10470018787659596
439150,0.0009382296954692794
439151,0.0006251477407679386
439152,0.00021808309296781296
439153,0.00023381951795977183
439154,0.04662282639293803
439155,0.04280428322270549
439156,0.015985304147777612
439157,0.02388053659617616
439158,0.020294546135897183
439159,0.016385999584489355
439160,0.1270742666682328
439161,0.3637697405341558
439162,0.3858957095824639
439163,0.28190498098075895
439164,0.3236940645399681
439165,0.0011638428361574666
439166,0.15977214043124563
439167,0.3036802558299521
439168,0.21956960154875743
439169,0.2736049824238741
439170,0.2128746477302029
439171,0.07161526062962757
439172,0.042553189410317584
439173,0.0638074897416433
439174,0.00031215685451864666
439175,0.08174940611971104
439176,0.021513851661869577
439177,0.028740444125823238
439178,0.00017911490100895486
439179,0.038649953457490546
439180,0.8843796392903068
439181,0.13833131785608493
439182,0.0020743800594732508
439183,0.44836324235534125
439184,0.6212307991858672
439185,0.001213199136077183
439186,0.3392550840955211
439187,0.00046426168936992973
439188,0.0006641846691823671
439189,0.2507561321847159
439190,0.031461198307310784
439191,0.0002753562048198903
439192,0.09196659043541892
439193,0.0005790522481271083
439194,0.026406775012476236
439195,0.10168928976777063
439196,0.06301882607593112
439197,0.03800890614668444
439198,0.06199156683743944
439199,0.3650488841883677
439200,0.14378263164074762
439201,0.0006788872623436697
439202,0.13259903030271616
439203,0.13610371962112833
439204,0.09702987082236192
439205,0.15629942893835222
439206,0.0002011944371210746
439207,0.0658936344213938
439208,0.025947388285410475
439209,0.04493893571062454
439210,0.0002715906744474597
439211,0.02823630266286671
439212,0.05593981397921687
439213,0.09975960470755242
439214,0.00018405025986009284
439215,0.047946143586327324
439216,0.7261610470897616
439217,0.4075079708393212
439218,0.001509883116203753
439219,0.21065794425707465
439220,0.18289558010483625
439221,0.0008314559692477862
439222,0.0010804787912895189
439223,0.26247724808169426
439224,0.0027854584795990217
439225,0.1115012340697335
439226,0.05543518727477771
439227,0.08723110021691201
439228,0.07806052554295348
439229,0.03996204130934719
439230,0.07626865761268449
439231,0.0006468274612219296
439232,0.5107331890737888
439233,0.0006448607909346355
439234,0.24673759672182966
439235,0.5604680222700141
439236,0.171078460821369
439237,0.4060161890323964
439238,0.01024642022915722
439239,0.01358630886221303
439240,0.030281298113091566
439241,0.1238808501039968
439242,0.0035186319961198515
439243,0.0017151933386618092
439244,0.001281243783224265
439245,0.27581219101714416
439246,0.10946357440934865
439247,0.0008187554611151732
439248,0.17554465311382145
439249,0.18550809367622417
439250,0.16173746892652893
439251,0.09779208421972936
439252,0.00027105278599979875
439253,0.066323953212537
439254,0.0764359495705203
439255,0.06306292620217913
439256,0.041241040128359586
439257,0.09449943432451502
439258,0.0729718333165588
439259,0.009206944007974513
439260,0.0004924647491808072
439261,0.14358416881222583
439262,0.009083400370497952
439263,0.7088217698436787
439264,0.001324297987634225
439265,0.19857794261861225
439266,0.13862859257709487
439267,0.0992148316704626
439268,0.09419352647119648
439269,0.05528590746862744
439270,0.24663463354208312
439271,0.25345087694372903
439272,0.0014669909906749766
439273,0.13177224082437644
439274,0.000555408542503058
439275,0.07549058223937691
439276,0.033088554110329356
439277,0.01955991513153783
439278,0.02401559119682078
439279,0.00031386494099458056
439280,0.022713138027815712
439281,0.05062075384387713
439282,0.0005049961045978375
439283,0.043712063556978466
439284,0.10318096975159262
439285,0.2578623343108112
439286,0.6418590848871156
439287,0.015441645512723355
439288,0.3529687897076936
439289,0.34115367887101544
439290,0.0024121802547659634
439291,0.4193726856365562
439292,0.1683728399811862
439293,0.21506335110585542
439294,0.18563712560485984
439295,0.04647524572222294
439296,0.001053454098457281
439297,0.0006185966343165432
439298,0.057904531556995494
439299,0.00028221063653004544
439300,0.03209329062362769
439301,0.4367222990436963
439302,0.04377698065139628
439303,0.03798342228539965
439304,0.0004197364454758048
439305,0.02311809456510544
439306,0.007077794952429533
439307,0.054110874722886886
439308,0.332041838225737
439309,0.25733078993881914
439310,0.19861220212648567
439311,0.11965051479247465
439312,0.13246715835784453
439313,0.28393445883354473
439314,0.16037745710198711
439315,0.002150997131964487
439316,0.001529450702519834
439317,0.00029244373430391984
439318,0.06708400893000198
439319,0.04027304183797175
439320,0.03408485987941814
439321,0.028995374916302972
439322,0.014004348017591204
439323,0.01966673726802728
439324,0.021830031186655274
439325,0.00046925689766355355
439326,0.15478319249969036
439327,0.12964543698827669
439328,0.03702797607726924
439329,0.5001161463739504
439330,0.12946932260562022
439331,0.18867953936374648
439332,0.1473749223095825
439333,0.13534289205639197
439334,0.10637287497544982
439335,0.04833705269361877
439336,0.0575561620661761
439337,0.02629251929345701
439338,0.023576340833476414
439339,0.017085369184948847
439340,0.013984643181868804
439341,0.01944870607028081
439342,0.606986117366271
439343,0.31609198162979196
439344,0.10088444205692094
439345,0.16192378365219368
439346,0.0004614513850334211
439347,0.0005280188124884021
439348,0.000783261651389596
439349,0.09363655893962859
439350,0.02387620361066111
439351,0.05150105402375961
439352,0.0002688934594467156
439353,0.21845950462946306
439354,0.00029177785788473055
439355,0.000490480886299096
439356,0.05521085569991628
439357,0.0408126038029659
439358,0.00034377757233784685
439359,0.06015445004183599
439360,0.0003196682123158075
439361,0.0005512841250372542
439362,0.12092560989515097
439363,0.08428217952969608
439364,0.756458727958853
439365,0.810952016644219
439366,0.8537391267993905
439367,0.2156509970040899
439368,0.17560733970740353
439369,0.1911055901766137
439370,0.21739657191041975
439371,0.315594438235656
439372,0.09020697859279467
439373,0.5476913953676344
439374,0.09510305386086308
439375,0.16082277242299756
439376,0.0008704540851747406
439377,0.11843282632868639
439378,0.0005050040243191481
439379,0.00035985321017639136
439380,0.03580386590730615
439381,0.070586426622765
439382,0.0004736046998044575
439383,0.023711472885108255
439384,0.019582073509719293
439385,0.015687848014255337
439386,0.020847095919310367
439387,0.9051621297267883
439388,0.008931301700130314
439389,0.2654862843327518
439390,0.07397841094417358
439391,0.0007195609590797724
439392,0.21216823249027214
439393,0.0005281257372602719
439394,0.0768398087339731
439395,0.36445243283921147
439396,0.0005563671812422148
439397,0.04605511425962546
439398,0.0002811328431319986
439399,0.1771372232043275
439400,0.02315273140990212
439401,0.033015988215169746
439402,0.00038419105688522644
439403,0.036293468911024175
439404,0.0003800570118812358
439405,0.0004735385890286212
439406,0.0508391514169829
439407,0.3162830336770277
439408,0.10963386475308602
439409,0.2381373269098655
439410,0.10284340757815952
439411,0.17413582349687393
439412,0.08449733846886953
439413,0.033415655236821926
439414,0.03767297545265783
439415,0.13265656875441664
439416,0.08251763745014495
439417,0.017491578973312907
439418,0.011058876694407955
439419,0.06194791803724779
439420,0.04348981291746115
439421,0.06830187892581131
439422,0.025565041603970023
439423,0.0003916139160229864
439424,0.02085044897345058
439425,0.001232838630338811
439426,0.0348880575527438
439427,0.22849947121279085
439428,0.42028521178289446
439429,0.14516398508747622
439430,0.1508165043828555
439431,0.23641831147421383
439432,0.11340012931134634
439433,0.08250864429187246
439434,0.13036069482075194
439435,0.14991334951734858
439436,0.00040557555074278816
439437,0.05393776647037709
439438,0.0723498986725156
439439,0.00036525432673424477
439440,0.0007847620595466011
439441,0.04710378588375616
439442,0.00018228045241159015
439443,0.014409841583613567
439444,0.021206719082934526
439445,0.027534863748929356
439446,0.00048321565484236745
439447,0.0434305040312477
439448,0.015513800793801
439449,0.41529892360984194
439450,0.40819330950927357
439451,0.0008808038419038551
439452,0.0012439857392029154
439453,0.1710956417418034
439454,0.008794457703808342
439455,0.0013394084763329126
439456,0.0005845694886970901
439457,0.0005744614210540555
439458,0.00032375439527522384
439459,0.06537483598616584
439460,0.013789883860398554
439461,0.01764372615977722
439462,0.0159805797318619
439463,0.02522748396650399
439464,0.00719383811638709
439465,0.42426732649135895
439466,0.0013213018543799487
439467,0.5564294733096512
439468,0.3324201985307817
439469,0.028933263385898248
439470,0.0015229083430027708
439471,0.2940555205446209
439472,0.0008541566315600073
439473,0.001829834336716359
439474,0.12035241076497917
439475,0.09720511211406159
439476,0.0006362088234462872
439477,0.08046174606140087
439478,0.08108900337408806
439479,0.05346156520412957
439480,0.13601358763292248
439481,0.0008334946897451586
439482,0.07208471698490324
439483,0.0008788364310108459
439484,0.02279779999704002
439485,0.13304048731123116
439486,0.005203420659874184
439487,0.7086585229639449
439488,0.24023314577065577
439489,0.000782913104411585
439490,0.469580996297444
439491,0.2765052188631958
439492,0.15128984388778743
439493,0.10197476314512673
439494,0.06863716189344024
439495,0.0397301912024965
439496,0.04315385765768167
439497,0.0001681395972448094
439498,0.0005879313716785829
439499,0.03400358903438545
439500,0.3568615172617172
439501,0.26594082137257696
439502,0.11181852672028858
439503,0.17612725057915973
439504,0.030696145000004577
439505,0.18090163873891743
439506,0.14237633327722402
439507,0.0024102031591967453
439508,0.32112801202745683
439509,0.0011334357099018772
439510,0.15427401742289992
439511,0.0010706754053915384
439512,0.030364202339295012
439513,0.0005283044886258674
439514,0.00022754850630183596
439515,0.03897741375994591
439516,0.04473163117576471
439517,0.02307934726679444
439518,0.0003016412013938378
439519,0.02288420660588854
439520,0.021359656625849523
439521,0.49980432639735106
439522,0.3235333732855217
439523,0.26025651626107094
439524,0.0010304264180083212
439525,0.3551012850884973
439526,0.0006545258955218756
439527,0.0008667702754784653
439528,0.0011548917617396199
439529,0.10920237975994106
439530,0.05174277582075592
439531,0.04415825968665863
439532,0.028878726711837645
439533,0.04694202157228415
439534,0.02895088878703068
439535,0.03780075824189304
439536,0.006992062506830493
439537,0.0025946206455872253
439538,0.0016344013700559331
439539,0.0010664675817044786
439540,0.18352477037868345
439541,0.20608889923845988
439542,0.0005964274669252792
439543,0.1816333549592263
439544,0.0006109402421921716
439545,0.2928061287243418
439546,0.015648592305690396
439547,0.0010407345368858361
439548,0.14388707064541145
439549,0.10542992421645539
439550,0.07779370686277153
439551,0.0005627137191403267
439552,0.03967242413037004
439553,0.00032305190354136627
439554,0.025383919824612973
439555,0.00042210130461292525
439556,0.029779886359906766
439557,0.02016192076128376
439558,0.000352305403866313
439559,0.0009008224358363014
439560,0.8615066782692459
439561,0.589131770629001
439562,0.6523216724950222
439563,0.28177929035855925
439564,0.33024408451655224
439565,0.27226762710862445
439566,0.0020688656342563163
439567,0.0012102038346032398
439568,0.05305358112067632
439569,0.09939376866456374
439570,0.07755787509434932
439571,0.16795575773300478
439572,0.151361626168662
439573,0.25623505676689257
439574,0.07897470227974909
439575,0.021297549190730715
439576,0.07566928514293678
439577,0.06428954529189719
439578,0.07062656136082934
439579,0.015789059620133036
439580,0.00723209876706177
439581,0.05084034070401182
439582,0.02364465765327914
439583,0.020193811016341365
439584,0.027113976516398935
439585,0.0460871351203579
439586,0.0965484081313236
439587,0.5305609396983245
439588,0.005889025312284353
439589,0.0019439151091374942
439590,0.0014386968317591116
439591,0.00083366422296335
439592,0.3269537545595159
439593,0.29062366165904224
439594,0.23683599958231427
439595,0.12309825638878652
439596,0.34570379051181044
439597,0.2112319720794889
439598,0.00030466929038463727
439599,0.00035539467598659193
439600,0.0004206861722437337
439601,0.11592467092974783
439602,0.0183367120570247
439603,0.022797330258679596
439604,0.08092196366774237
439605,0.02893616031469148
439606,0.00021246507151399154
439607,0.008360768155056856
439608,0.030536943951862516
439609,0.6197836962646013
439610,0.4206476721207137
439611,0.18001455791757445
439612,0.1657051572498361
439613,0.0015176576727905407
439614,0.1284851355689231
439615,0.2984481762465725
439616,0.1416009295280837
439617,0.0012048784175937802
439618,0.0014675187135568732
439619,0.2091740548045927
439620,0.08705291139886433
439621,0.06017442970622572
439622,0.0007636805859858248
439623,0.1483238096639728
439624,0.12004290152874365
439625,0.034855175632295725
439626,0.1408297623346953
439627,0.0509007215776064
439628,0.029688736831073086
439629,0.0214867359523399
439630,0.03300590894783513
439631,0.05290265937464488
439632,0.06567414983119876
439633,0.0003021954545775839
439634,0.0627507716229075
439635,0.20441489338046187
439636,0.6690653834836461
439637,0.0016288653353528258
439638,0.4077811547176545
439639,0.540793664743447
439640,0.025504744010814668
439641,0.17325346991426796
439642,0.19735733698538413
439643,0.0008915161699920782
439644,0.10646468440800895
439645,0.0011523836341772206
439646,0.08414917751644067
439647,0.20981931118366204
439648,0.28768453569195784
439649,0.06996360801985067
439650,0.07477469257368137
439651,0.0005935425185373334
439652,0.0011562837955264257
439653,0.1287850358523629
439654,0.03667982129594001
439655,0.0002426042033234644
439656,0.04335152215919651
439657,0.030809677195652384
439658,0.035504990998361706
439659,0.05258605976404883
439660,0.17256611598405422
439661,0.4672035855912281
439662,0.002533636053172225
439663,0.5671009540274404
439664,0.265026288218297
439665,0.58450616310482
439666,0.5330809138597836
439667,0.26295584390322885
439668,0.2968317131310139
439669,0.2703434627778209
439670,0.0006384547083514173
439671,0.3993414091866046
439672,0.4741722227398499
439673,0.052262057000482
439674,0.23944696812750335
439675,0.0005169152240906472
439676,0.03832240805997332
439677,0.00084922639661
439678,0.03602679489143981
439679,0.000618961403458982
439680,0.012850110866646804
439681,0.5022847173281245
439682,0.49542427799186844
439683,0.01946242337698804
439684,0.0011646974704786189
439685,0.2502710106558194
439686,0.0006937857623094748
439687,0.11376078068251734
439688,0.15092814424033268
439689,0.0004988198789642045
439690,0.08709602335446529
439691,0.00022155008435521532
439692,0.06551396625103299
439693,0.03890474180641624
439694,0.027829853819317622
439695,0.05197268837810339
439696,0.000358490147086798
439697,0.08429477276399451
439698,0.30652577395416264
439699,0.43330427077221306
439700,0.32521942897675993
439701,0.0615113098611667
439702,0.12690637703846847
439703,0.12545777553547552
439704,0.07150782983774356
439705,0.0016550906711432192
439706,0.12371588035405978
439707,0.15262662727274268
439708,0.0060081336023667135
439709,0.3470800323748751
439710,0.0007444531997333166
439711,0.4467479108251726
439712,0.2269898168339753
439713,0.0007341394610416255
439714,0.20491211129427447
439715,0.3487776056694432
439716,0.13226267091781563
439717,0.05411475856303752
439718,0.0007395631807101845
439719,0.040813971241264256
439720,0.0615959389305572
439721,0.0004979573063823521
439722,0.023642475514756917
439723,0.039049256305625134
439724,0.0002586693756893495
439725,0.02477027162165139
439726,0.48576942292321124
439727,0.16377929875380812
439728,0.15935235365535927
439729,0.007800134498605049
439730,0.10768971858821234
439731,0.000880386197922127
439732,0.0969644555458314
439733,0.028146822421839073
439734,0.05570556583788423
439735,0.0005732566348741832
439736,0.020536476688671253
439737,0.2680996249964144
439738,0.00023502566431293358
439739,0.026313472505640884
439740,0.08444324715868043
439741,0.0004576716167408808
439742,0.0440427561733563
439743,0.3131672009236919
439744,0.001226407324242673
439745,0.0011156322252672594
439746,0.27681595664049574
439747,0.0005994267344259331
439748,0.34193115592791784
439749,0.0010197372588108698
439750,0.0009648458452776807
439751,0.001642288814964078
439752,0.0005656571209162554
439753,0.1473529158689192
439754,0.005547724030806603
439755,0.15482914724121977
439756,0.03806539273126769
439757,0.030937171096518237
439758,0.0003429709197247751
439759,0.0002828096747724785
439760,0.37579441418069753
439761,0.4525816644843675
439762,0.0008887808137488629
439763,0.0006914189994471153
439764,0.2773521908585797
439765,0.15355716929192237
439766,0.01757560276811812
439767,0.2233577997918923
439768,0.2493115724318445
439769,0.21434014281622196
439770,0.0007773794082109638
439771,0.053185197530120853
439772,0.107685414689866
439773,0.12526584572542107
439774,0.045034316968670496
439775,0.00046711476938409655
439776,0.19623373331034671
439777,0.5081299352274526
439778,0.6910583968929479
439779,0.001306660129346128
439780,0.45367208126045705
439781,0.001623371621161968
439782,0.2871129947950671
439783,0.49197065923593986
439784,0.00041367802870826434
439785,0.11578643688222406
439786,0.2575773818569686
439787,0.09006863897584531
439788,0.19154732050511344
439789,0.04278147970866716
439790,0.0003918318880064539
439791,0.029375329229027327
439792,0.01169950014299966
439793,0.587096338617644
439794,0.00025605927888426756
439795,0.035100287849656
439796,0.00038554737704038733
439797,0.00043793568763186174
439798,0.025801433636545197
439799,0.007115173087892758
439800,0.08762840829086772
439801,0.00019460967653605598
439802,0.02484689151306708
439803,0.0371260675421533
439804,0.12353896248047262
439805,0.0030648917528814006
439806,0.2309083113294198
439807,0.09928975959753973
439808,0.0012588378374955675
439809,0.13904509071868676
439810,0.001408599508428402
439811,0.0007458095418914683
439812,0.03483217962867133
439813,0.00045920949250217167
439814,0.035580725567225156
439815,0.06051841565980448
439816,0.0485292082834839
439817,0.032418547234784365
439818,0.030363439212416753
439819,0.026458534543501184
439820,0.02996916352676948
439821,0.01566144557127231
439822,0.621874832497866
439823,0.0041382326581697005
439824,0.45590992976815126
439825,0.38075560981879575
439826,0.08101364119303466
439827,0.23466001559186553
439828,0.011078368474195315
439829,0.1159774769146989
439830,0.002340775797496133
439831,0.00876816049110815
439832,0.0004159330243460093
439833,0.00047249423258014905
439834,0.03029195275391781
439835,0.010775813915875941
439836,0.0021688887878876305
439837,0.28217813240365575
439838,0.39671327028962977
439839,0.3641932527963514
439840,0.0021101007327126702
439841,0.4561988932223746
439842,0.0024814145903867923
439843,0.4202021665656556
439844,0.0005720690072516376
439845,0.18744084038733363
439846,0.0011388303124151575
439847,0.05166770688058176
439848,0.11238251207374238
439849,0.08356663596071362
439850,0.000757641149380465
439851,0.0743958122264775
439852,0.043892490825935646
439853,0.004343560971184185
439854,0.5045259815714828
439855,0.0024069678140058674
439856,0.29126300651489184
439857,0.0010356567714474875
439858,0.6079334031154038
439859,0.0800099700859516
439860,0.09897884406547933
439861,0.12452161879059372
439862,0.06258434272978337
439863,0.05250190321187628
439864,0.1488889428119754
439865,0.061389307702714696
439866,0.6812934816594548
439867,0.0009847658935724375
439868,0.2723046678433909
