id,PitNextLap
439140,0.0013628529
439141,0.0066376436
439142,0.00171412
439143,0.23393762
439144,0.8172045
439145,0.14029992
439146,0.00029012907
439147,0.0015838163
439148,0.033933192
439149,0.00016510513
439150,0.5330848
439151,0.0032180948
439152,0.06473377
439153,0.0014572553
439154,0.0026983516
439155,0.9364489
439156,0.001520455
439157,0.0026967018
439158,0.00437275
439159,0.40492162
439160,0.37806994
439161,0.003733183
439162,0.0014251696
439163,0.7839728
439164,0.8370346
439165,0.0014417197
439166,0.0011711267
439167,0.0021663958
439168,5.6960143e-05
439169,0.0021532818
439170,0.0003227656
439171,0.8296679
439172,0.0016969508
439173,0.41695082
439174,0.6020486
439175,0.91358274
439176,0.028578458
439177,0.007466507
439178,0.00027204564
439179,0.00041520316
439180,0.51009536
439181,0.19301121
439182,0.014991044
439183,0.022461306
439184,0.01475033
439185,0.006980732
439186,0.006277751
439187,0.001262621
439188,0.0051857415
439189,0.0015252959
439190,0.005036336
439191,0.46844918
439192,0.0012947281
439193,0.011611193
439194,0.0031119937
439195,0.00675023
439196,0.16262682
439197,0.034779698
439198,0.0021238653
439199,0.30771193
439200,0.00068130414
439201,0.5903411
439202,0.00045400596
439203,0.00044301845
439204,3.0507234e-05
439205,0.00010840086
439206,0.93381596
439207,0.0002325296
439208,0.00054257404
439209,0.0068294383
439210,0.04495594
439211,0.0054360977
439212,0.00031214647
439213,0.03839453
439214,0.045677193
439215,0.0006494741
439216,0.0037456967
439217,0.34005108
439218,0.00021215218
439219,0.9435597
439220,0.014417025
439221,0.40470207
439222,0.0011637759
439223,0.01957591
439224,0.5334
439225,0.004920605
439226,0.8933949
439227,0.004078547
439228,0.12876497
439229,0.29573804
439230,0.8134004
439231,0.0023848542
439232,0.0016345935
439233,0.0097173285
439234,0.043476332
439235,0.00052983116
439236,0.15537867
439237,0.8590757
439238,0.76227754
439239,0.819953
439240,0.013115308
439241,0.0020698812
439242,0.0013603747
439243,0.001962925
439244,0.0022997141
439245,0.7411899
439246,2.7962795e-05
439247,0.741134
439248,0.0035004083
439249,0.0018377833
439250,0.012753916
439251,0.19478828
439252,0.440132
439253,0.0008788937
439254,0.039297607
439255,0.0021541724
439256,0.09195822
439257,0.04912818
439258,0.0012349914
439259,0.0014876974
439260,0.00011348755
439261,0.015706206
439262,0.011266414
439263,0.00013623234
439264,0.90088636
439265,0.005933459
439266,0.0032293322
439267,0.010423689
439268,0.0014329281
439269,0.0018641789
439270,0.04413357
439271,1.2384704e-05
439272,0.004313836
439273,0.20143779
439274,0.11687485
439275,0.096865356
439276,0.0020499378
439277,0.3803773
439278,0.21142681
439279,0.008448272
439280,0.006269596
439281,0.00016567284
439282,0.76670486
439283,0.002788234
439284,0.009573767
439285,0.009826867
439286,0.0024077378
439287,0.0009166482
439288,0.23194914
439289,1.893999e-05
439290,0.00020583304
439291,0.009063342
439292,0.018748567
439293,7.5368116e-06
439294,0.9000452
439295,0.9400247
439296,0.18490078
439297,0.38980168
439298,0.0014827775
439299,0.027407799
439300,0.65185726
439301,1.2445789e-06
439302,0.014329149
439303,0.0019287018
439304,0.0019739226
439305,0.62324166
439306,0.85858464
439307,0.7466395
439308,0.0009660136
439309,0.0010581455
439310,0.0003896936
439311,0.002899316
439312,0.0035500457
439313,0.02335528
439314,0.0032620947
439315,0.0071536116
439316,0.015005316
439317,0.010331037
439318,0.010551545
439319,0.00050830113
439320,0.0025333923
439321,0.58277035
439322,0.5122024
439323,0.075887635
439324,0.021074805
439325,0.0034451394
439326,0.0031270003
439327,0.0042356155
439328,0.0015170687
439329,0.000586806
439330,0.0086050555
439331,0.0015494884
439332,0.873426
439333,0.04324723
439334,0.0004887233
439335,0.0021960672
439336,0.7976715
439337,1.2593835e-05
439338,0.01143886
439339,0.1095358
439340,0.7396528
439341,0.09494772
439342,0.87223405
439343,0.011616006
439344,0.0010410129
439345,0.84945166
439346,0.72933054
439347,0.44765303
439348,0.5929671
439349,0.0001527258
439350,0.0015542094
439351,0.7787584
439352,0.2769042
439353,0.5865636
439354,0.0004693571
439355,0.4063808
439356,0.49677798
439357,0.005897542
439358,0.0004802091
439359,0.43062106
439360,0.0021169502
439361,0.0022511552
439362,0.0013096095
439363,0.8278673
439364,0.004791798
439365,4.720893e-05
439366,0.00077285344
439367,0.523284
439368,0.0019049974
439369,0.011729346
439370,0.36181524
439371,0.8506852
439372,0.87293977
439373,0.37258056
439374,0.74021035
439375,0.005128909
439376,0.59750557
439377,0.33644566
439378,0.0005871676
439379,0.0026811487
439380,0.71816105
439381,0.00017821981
439382,0.1036113
439383,0.490365
439384,0.034145772
439385,0.70974237
439386,0.058363136
439387,0.0057054716
439388,0.8536143
439389,0.0010736377
439390,0.05571605
439391,0.26839754
439392,0.003222504
439393,0.7779281
439394,0.13427098
439395,0.0037253047
439396,0.010906293
439397,0.21436042
439398,0.17895362
439399,0.005630799
439400,0.0005677865
439401,0.50713885
439402,0.002457827
439403,0.06525406
439404,0.00046983408
439405,0.7352548
439406,0.01959724
439407,2.266937e-05
439408,0.00041473794
439409,0.9480189
439410,0.008225682
439411,0.8826846
439412,0.8780682
439413,0.002260759
439414,0.052665465
439415,0.003752106
439416,0.0017473216
439417,0.0097295465
439418,0.25684038
439419,0.0024965047
439420,0.34042734
439421,0.2941228
439422,0.002054335
439423,0.16918153
439424,0.110271595
439425,0.0029759887
439426,0.015666766
439427,0.7150321
439428,0.06135274
439429,0.004366172
439430,0.66001415
439431,0.025813388
439432,0.587547
439433,4.9627808e-05
439434,0.010645207
439435,0.038072664
439436,0.0024053794
439437,0.8555735
439438,0.71013075
439439,0.012861334
439440,0.85438186
439441,0.00088573265
439442,0.007840498
439443,0.008590239
439444,0.000886216
439445,0.00024725008
439446,0.030971864
439447,0.0361381
439448,0.1062545
439449,0.00013454632
439450,0.0024549249
439451,0.00011117458
439452,0.0030338522
439453,0.0020080414
439454,0.7906594
439455,0.016343057
439456,0.0007584088
439457,0.00040746594
